166 3094
50 133 116
31 21 399
135 45 932
103 143 928
149 163 261
133 130 75
91 51 189
25 28 125
108 166 389
35 150 899
28 4 322
119 163 771
23 95 78
48 122 49
110 128 626
108 68 347
85 100 510
159 38 277
31 96 550
135 3 269
67 92 850
19 91 782
114 40 274
119 40 327
82 9 218
44 123 552
73 140 600
141 46 517
125 132 573
31 65 827
152 45 916
137 5 227
31 16 562
153 107 772
1 76 364
159 48 299
38 127 970
43 129 457
119 81 337
104 15 493
45 161 668
60 96 895
127 118 214
41 151 304
50 57 978
25 30 741
25 4 689
73 142 7
100 135 244
68 36 610
35 8 10
134 16 477
139 118 546
86 52 909
131 115 173
88 124 841
54 87 124
136 33 651
45 106 179
108 63 330
82 39 303
117 100 788
36 60 928
48 43 677
67 164 34
15 140 337
48 80 824
90 29 866
105 41 491
5 32 319
22 71 59
138 163 646
30 103 346
74 88 354
12 46 943
148 14 777
45 12 293
44 7 209
85 57 767
79 161 513
57 34 793
26 24 382
109 70 86
93 67 336
152 153 696
70 114 127
99 108 680
67 48 654
133 29 485
55 26 530
108 150 375
48 82 762
92 138 923
138 56 375
30 8 644
26 125 321
21 92 580
62 36 891
142 145 739
141 98 145
74 100 342
3 118 838
109 22 50
119 41 483
48 46 143
37 15 899
109 11 157
121 79 130
39 131 143
162 144 551
118 120 435
146 140 979
147 50 415
11 22 487
79 48 469
85 59 295
165 133 594
12 151 191
136 2 388
13 68 125
93 19 687
107 163 383
121 81 590
1 162 892
40 109 715
21 128 516
8 22 635
45 72 441
1 90 229
31 26 988
64 147 504
42 149 106
21 86 290
85 14 36
66 141 682
109 139 54
137 141 994
129 124 12
65 40 117
162 4 405
143 108 986
3 116 661
113 109 467
116 140 69
60 81 101
66 140 759
124 91 492
37 31 856
126 36 468
89 16 926
158 128 447
161 142 262
114 26 850
56 11 129
6 67 541
23 67 574
53 58 124
49 107 991
163 15 7
47 131 272
1 12 408
51 8 804
151 166 256
93 52 589
15 123 372
21 129 350
152 147 211
59 63 438
119 76 207
31 8 314
147 38 925
156 59 826
64 49 295
156 130 886
92 54 747
66 26 341
134 114 211
27 34 812
118 47 31
56 66 487
138 53 718
110 154 433
73 55 598
126 33 66
30 73 447
163 140 573
78 105 63
65 95 7
124 3 477
26 166 819
165 83 997
113 70 344
92 130 104
15 77 871
96 23 873
66 58 0
96 75 920
83 47 111
150 27 540
37 155 388
84 56 839
36 9 389
98 140 323
78 81 236
18 32 841
86 20 648
34 140 817
42 29 710
21 79 97
158 79 396
14 102 214
124 41 890
123 66 340
140 116 547
91 13 927
157 146 281
95 61 500
18 39 593
90 140 245
97 33 84
20 45 195
20 120 454
22 44 407
36 93 280
72 154 120
5 85 553
8 7 595
150 78 977
141 113 482
15 154 579
164 133 514
98 1 859
16 99 704
163 71 980
6 37 215
141 161 787
75 15 918
113 3 452
60 16 841
126 154 161
150 7 809
67 152 259
3 119 675
30 119 517
153 123 53
146 129 19
161 147 918
27 53 486
146 90 814
114 136 539
30 6 347
69 96 126
16 94 975
68 37 337
28 31 348
7 40 551
57 158 119
11 142 998
124 151 859
91 86 637
86 80 424
165 12 554
71 157 400
58 164 576
59 130 724
66 37 461
82 109 867
68 133 984
78 154 67
40 95 881
80 130 259
40 10 514
4 86 5
138 59 500
96 61 602
65 8 458
10 149 51
131 76 128
127 78 209
76 161 198
11 109 942
97 86 983
16 144 544
20 120 853
163 122 751
65 57 127
19 156 807
161 90 546
29 50 981
126 124 645
82 75 437
154 82 348
13 100 192
96 16 572
25 73 69
91 63 859
30 136 475
63 84 904
133 9 975
130 121 927
18 38 330
104 106 311
137 78 113
30 74 91
155 21 342
51 40 327
107 105 226
100 128 839
7 22 372
22 24 689
107 31 197
128 131 426
74 54 137
88 160 395
83 72 409
24 23 308
24 106 980
93 13 397
146 67 672
5 136 364
110 101 667
146 92 994
106 150 265
153 16 146
91 106 304
10 30 601
35 52 241
44 164 755
46 26 84
29 40 270
26 95 739
122 135 992
20 51 178
150 39 458
81 89 324
79 19 582
46 92 968
125 160 321
55 10 775
122 42 311
60 118 218
162 77 264
84 79 213
10 53 482
117 104 844
163 10 909
94 77 190
157 102 420
58 73 914
146 128 664
12 116 796
65 9 40
86 72 796
130 6 28
98 85 982
137 90 221
36 123 597
2 131 94
72 10 989
78 1 838
141 74 879
78 108 821
129 60 468
56 138 553
56 65 191
45 6 235
126 155 744
65 88 863
70 30 330
65 161 704
91 52 467
131 57 82
15 143 140
69 94 61
44 5 307
164 46 202
119 123 603
65 66 960
50 94 931
45 57 93
135 5 241
38 102 50
85 94 563
10 51 650
162 117 206
10 107 322
61 80 759
75 51 118
152 115 764
165 83 149
92 31 446
39 138 88
75 103 988
23 81 132
75 5 416
18 28 512
96 3 721
36 82 429
8 142 223
80 53 895
4 28 883
149 71 818
30 69 244
52 59 453
14 44 673
62 134 410
41 137 768
137 74 347
19 130 878
94 126 487
45 67 528
18 72 825
166 37 653
48 75 120
64 71 796
83 69 491
47 134 695
119 79 774
22 47 351
112 30 724
87 100 240
53 128 822
130 106 190
116 62 581
142 16 809
62 41 632
52 150 878
80 161 469
144 164 61
82 76 912
111 96 557
121 138 300
23 142 240
79 100 286
6 58 967
103 29 248
86 44 399
90 145 127
162 100 516
22 88 510
27 46 646
152 12 885
140 37 960
148 43 150
123 82 316
9 14 871
128 89 494
139 6 595
143 42 955
94 78 652
29 9 119
52 162 6
94 67 679
83 53 725
140 48 596
138 115 823
78 139 366
54 1 230
109 143 288
112 49 570
141 26 811
83 111 177
73 26 63
156 43 117
100 17 290
70 140 662
72 110 755
150 104 279
9 80 119
24 102 414
113 109 767
8 150 73
53 115 163
87 21 81
70 7 663
73 85 234
90 164 913
94 38 184
131 27 147
133 115 927
70 37 542
32 59 242
21 108 61
32 114 852
60 155 960
41 133 909
27 92 631
102 137 96
74 130 209
148 42 23
31 133 573
54 2 59
44 143 666
35 44 171
100 18 986
125 121 700
116 121 742
83 146 148
4 91 152
123 124 712
55 118 615
35 159 652
157 138 479
10 63 568
113 146 662
130 85 278
94 108 894
36 118 619
72 92 454
29 25 197
141 75 536
74 19 908
82 80 90
52 28 554
65 93 341
107 61 396
152 158 934
29 84 517
159 92 626
9 25 201
53 90 762
6 9 584
132 4 57
15 54 779
153 107 620
149 13 937
86 31 433
145 41 685
130 19 310
148 108 884
113 111 681
147 36 518
15 123 240
7 56 662
3 144 461
98 131 245
161 20 756
162 123 880
72 82 948
143 119 467
19 9 833
52 32 946
25 118 0
1 134 948
69 5 66
29 58 621
53 93 930
84 23 0
9 131 461
56 57 126
139 15 768
27 55 330
101 36 708
104 166 636
114 13 648
15 100 908
24 121 660
147 128 578
68 36 435
138 9 521
12 158 65
157 96 472
21 3 909
93 128 837
94 104 770
63 90 735
28 44 991
18 94 19
136 37 891
15 60 956
125 160 510
59 18 24
90 91 782
91 66 806
31 155 824
13 148 784
69 142 133
85 99 589
166 74 734
23 150 57
157 44 259
98 148 517
160 133 798
161 86 197
69 143 888
92 55 76
16 160 587
78 163 415
143 118 907
159 104 159
25 151 396
18 81 471
125 150 293
44 87 709
30 49 177
151 97 550
25 99 242
161 135 323
160 80 10
97 57 322
121 40 522
80 46 43
166 156 664
110 16 622
4 36 654
116 32 644
48 106 427
82 3 983
80 69 32
166 67 214
54 25 782
79 141 602
59 152 85
68 91 706
25 57 775
149 116 772
139 61 501
149 7 865
7 142 817
166 58 659
157 78 679
75 64 17
156 45 762
143 27 881
94 150 583
99 70 756
141 136 467
93 115 866
46 91 778
112 136 99
164 63 865
146 2 847
98 130 602
7 107 571
58 165 273
147 10 589
82 160 385
35 97 899
92 32 391
75 73 717
2 159 601
110 152 315
108 55 38
112 141 744
65 144 529
53 2 341
146 72 798
26 64 943
97 16 504
75 125 89
35 4 298
17 85 222
98 29 936
105 69 795
5 22 368
35 98 81
67 137 375
69 147 709
108 84 73
5 55 810
32 97 445
56 121 355
20 93 722
62 111 449
81 155 30
59 153 565
143 122 579
144 81 831
16 110 962
141 14 725
75 60 266
61 98 281
4 48 245
76 44 783
54 30 706
6 154 82
147 27 102
15 153 835
17 29 304
117 14 675
103 9 91
143 128 774
137 91 314
98 38 918
33 3 174
45 111 220
132 12 525
145 93 28
57 92 274
158 95 458
74 61 178
86 73 628
69 155 577
104 131 900
103 100 739
93 40 273
132 104 873
22 122 259
70 53 968
163 19 229
124 43 230
134 7 970
87 79 360
6 115 922
75 53 878
18 112 631
125 14 642
100 67 272
116 114 542
2 64 173
88 166 67
79 135 759
24 76 178
125 149 686
74 116 909
4 43 674
27 130 932
48 24 747
65 115 577
23 75 738
99 137 898
164 1 857
122 84 804
87 26 963
70 160 285
165 152 413
89 105 790
13 152 302
105 91 889
137 149 8
68 100 655
165 33 461
103 71 429
134 95 422
80 41 258
139 97 138
66 93 66
68 50 16
36 35 895
123 86 501
144 1 568
21 99 523
45 66 23
33 67 558
56 83 211
94 5 703
149 19 904
164 73 594
44 14 947
89 155 588
100 21 403
90 121 600
123 128 94
86 124 929
36 24 741
23 103 181
52 124 837
33 161 457
21 10 715
40 162 387
51 158 805
70 25 747
144 62 821
