163 4002
10 67 422
93 89 820
49 45 727
44 108 873
17 7 948
80 109 582
2 117 611
33 109 330
76 74 427
13 89 29
113 76 386
112 143 797
36 149 246
7 41 525
73 36 440
28 161 732
136 2 498
49 144 705
90 42 720
157 126 675
95 89 705
16 144 432
34 44 25
18 87 447
32 79 956
60 161 836
88 132 472
44 56 166
32 10 942
139 64 122
6 116 350
87 24 827
5 38 319
119 149 252
93 105 921
87 142 819
95 45 783
70 127 161
1 150 246
22 152 52
53 80 510
128 142 436
162 60 495
92 40 415
91 142 896
58 86 643
12 59 15
104 64 876
134 68 421
42 27 726
65 56 27
98 103 726
18 24 813
52 25 727
18 50 951
139 122 220
100 117 653
94 87 151
134 48 893
45 122 56
159 125 313
21 100 806
77 122 161
146 40 956
134 44 859
5 127 261
139 151 103
155 66 996
34 99 468
80 4 550
53 13 348
13 127 275
106 141 45
21 130 10
56 137 356
2 3 579
14 50 758
145 12 460
114 40 341
131 9 474
118 135 892
71 144 689
133 7 543
137 122 923
128 152 350
55 132 890
47 37 310
87 111 26
27 72 211
62 162 519
27 22 768
2 106 936
143 94 127
2 82 350
150 3 666
79 71 229
50 5 59
156 5 672
143 112 935
48 135 441
89 50 193
63 29 581
52 84 380
71 63 965
41 54 30
45 73 851
33 52 544
124 117 163
141 156 806
72 128 344
104 11 675
46 141 545
129 50 657
135 113 593
135 162 306
127 158 173
149 52 823
5 15 590
85 67 987
88 59 190
36 78 189
70 27 972
136 134 212
84 65 216
35 3 47
115 74 606
100 154 940
29 118 562
12 158 886
107 80 281
51 127 294
10 137 461
75 28 517
15 17 418
158 20 132
63 14 923
70 132 435
157 35 416
90 88 695
44 147 930
148 111 453
118 49 285
119 127 847
149 136 650
120 100 280
53 144 906
13 157 522
134 133 288
58 144 142
77 44 87
30 76 400
66 45 912
10 133 697
47 50 239
19 51 473
108 47 551
12 86 386
101 143 64
17 99 458
135 125 665
44 162 914
81 107 233
127 86 511
81 62 985
141 69 234
87 152 956
57 46 397
140 48 700
47 18 817
96 122 12
70 136 302
23 25 919
15 1 981
86 117 910
130 52 107
34 144 851
141 54 519
47 70 189
46 157 134
67 152 81
15 157 182
60 71 864
122 114 765
110 37 972
162 113 716
86 151 5
157 46 932
19 151 43
50 94 364
70 100 272
94 137 325
38 152 387
155 67 671
87 135 350
61 108 663
25 156 550
115 23 136
130 61 951
1 103 315
69 34 647
56 70 534
39 70 995
72 93 842
114 85 809
124 134 857
17 38 604
41 110 386
140 57 942
37 38 289
117 71 872
77 71 59
128 48 875
137 104 505
60 150 491
154 6 319
91 5 619
150 157 812
56 69 165
19 17 578
72 147 589
128 98 323
97 35 989
87 89 440
13 112 361
116 60 372
125 77 914
39 98 540
21 121 930
82 93 48
85 89 712
39 140 542
152 43 823
75 12 274
85 53 237
31 11 494
35 57 515
11 65 842
104 140 684
9 158 75
4 152 387
80 28 456
6 53 121
134 98 787
57 125 680
8 68 502
96 139 958
104 64 545
15 154 656
44 115 5
34 30 325
23 15 716
33 32 695
43 130 289
85 29 65
24 149 764
123 24 132
126 102 686
29 68 829
115 30 358
11 25 24
73 38 540
80 154 271
44 115 944
141 81 54
2 14 545
102 86 921
52 97 155
154 31 245
5 23 245
104 43 198
74 158 690
8 104 460
12 55 509
160 4 453
19 145 862
19 26 496
70 144 268
67 157 271
122 141 628
134 102 798
25 96 409
85 91 506
66 9 404
83 115 951
48 17 263
35 15 675
24 3 422
74 41 964
136 130 981
75 148 297
148 54 415
135 62 994
160 117 631
146 57 570
72 10 425
110 83 561
163 128 113
118 124 439
66 26 120
25 144 278
137 65 503
155 110 743
10 61 653
152 63 32
25 46 300
162 3 402
105 5 971
97 17 107
38 139 909
108 79 856
21 64 529
116 119 417
72 68 371
6 25 416
8 51 696
57 73 767
66 27 844
151 97 965
23 73 526
75 94 563
17 57 814
44 84 301
121 122 741
19 55 307
74 43 456
128 9 240
152 143 671
127 64 473
26 67 332
113 82 362
125 49 432
136 14 746
24 131 584
40 140 184
84 140 846
134 104 146
65 87 46
52 120 273
37 27 246
104 56 531
56 135 486
128 77 905
22 31 769
23 140 966
163 95 816
6 159 766
23 118 124
93 64 175
55 74 860
50 113 996
38 117 782
20 83 724
9 143 732
138 150 672
78 35 20
94 67 390
152 98 232
162 99 532
132 11 83
91 124 21
63 52 210
10 151 968
75 9 990
145 70 842
142 152 277
31 24 809
84 121 953
153 163 13
13 139 546
30 65 204
4 121 138
35 15 894
114 134 8
5 67 692
5 94 380
52 22 910
146 86 847
143 159 405
94 155 66
81 124 853
78 39 111
75 83 157
142 108 63
154 163 246
78 136 309
36 133 216
20 44 215
2 8 209
54 38 740
79 153 595
39 42 94
85 110 221
162 41 684
27 60 310
81 77 368
146 34 549
6 26 600
132 65 296
63 40 69
14 79 601
126 39 754
138 116 777
86 63 379
138 3 342
140 27 611
76 106 414
57 23 347
30 91 355
51 123 765
4 74 39
154 110 68
89 16 240
137 52 235
66 17 2
5 94 393
2 145 335
66 53 562
9 157 621
70 58 353
72 130 457
113 123 618
123 80 502
79 162 801
108 115 332
131 4 791
163 144 24
24 4 97
120 122 66
85 70 162
36 20 23
96 136 231
104 145 455
21 71 621
67 94 455
9 78 147
142 59 943
125 18 147
92 90 909
163 30 267
144 91 429
158 12 345
116 120 236
130 63 845
53 62 676
16 22 73
24 128 891
138 40 386
3 5 795
28 45 798
116 81 393
65 147 64
16 106 332
25 95 775
103 109 220
118 151 486
22 73 553
36 22 110
131 46 499
11 139 986
128 55 295
94 151 845
144 126 507
110 148 341
31 66 508
134 28 770
101 91 350
113 40 453
116 21 729
67 53 171
94 43 494
139 126 719
19 134 395
43 149 875
36 3 590
151 74 547
39 91 471
62 58 721
94 80 412
85 74 523
39 3 736
117 157 100
19 34 48
61 135 447
63 20 639
121 86 210
101 31 570
7 4 712
83 5 368
84 104 867
116 44 748
35 155 612
46 114 469
5 127 152
24 45 870
148 160 619
53 121 330
149 162 604
52 94 982
4 91 985
72 22 91
143 120 35
101 135 169
130 126 618
86 154 636
52 65 546
82 78 914
112 33 690
117 140 955
108 100 571
22 27 41
138 84 33
27 44 412
23 13 316
110 135 564
18 28 651
162 123 424
7 34 861
67 123 63
33 154 218
117 88 355
27 18 625
103 1 635
14 144 814
45 46 114
16 19 138
98 158 193
58 130 674
150 67 168
131 103 386
50 119 93
140 22 90
145 119 799
106 45 619
74 126 303
38 75 822
5 36 949
134 118 797
116 151 829
136 152 380
111 149 766
37 51 682
159 37 863
50 78 177
22 88 299
142 26 733
23 42 207
45 100 471
46 54 589
105 90 454
108 161 42
80 124 986
147 139 582
132 125 928
147 70 711
80 123 87
15 146 720
32 51 423
70 94 623
112 120 527
91 87 59
85 68 204
126 83 884
77 117 107
121 149 777
139 37 142
143 36 929
52 9 519
9 148 745
155 120 439
111 155 372
152 104 353
143 29 252
89 27 458
102 45 728
75 156 858
30 70 477
87 113 326
10 148 977
134 107 127
112 62 69
122 131 997
122 147 447
110 80 210
63 4 513
76 62 738
140 31 417
82 29 193
105 147 822
8 69 283
74 27 539
55 153 156
21 142 890
147 60 674
81 21 430
100 38 367
22 49 958
143 69 409
140 23 827
70 99 306
122 127 245
83 148 643
163 161 852
103 29 809
142 161 152
5 70 896
106 34 860
11 1 880
158 30 495
25 118 64
134 43 757
156 139 0
13 146 497
33 127 986
38 93 372
14 87 125
107 10 736
85 6 592
14 32 189
72 148 404
159 97 638
76 117 501
98 16 449
113 76 993
8 53 846
93 74 925
29 104 279
99 57 245
78 92 586
44 121 372
146 72 594
27 46 690
47 103 909
14 142 591
91 31 154
100 131 953
71 118 121
162 161 130
27 40 121
86 47 225
82 74 479
10 21 396
100 38 645
89 93 277
71 151 563
106 98 858
85 123 889
77 105 882
108 27 153
78 39 961
131 154 26
113 49 868
147 36 680
9 58 432
94 54 604
10 78 643
23 5 27
81 8 216
37 68 818
149 80 636
39 51 993
141 3 277
30 112 878
4 162 881
96 17 393
92 66 257
48 101 134
108 106 976
71 77 506
19 93 91
15 99 346
12 85 122
142 149 132
24 98 308
136 78 848
72 34 660
35 10 968
156 66 113
156 23 417
106 19 462
41 120 340
57 88 280
53 146 725
14 26 249
16 102 646
47 123 82
42 127 638
49 55 169
159 35 797
126 41 72
84 29 277
154 66 731
117 23 592
41 108 716
30 27 896
24 32 520
27 150 127
161 49 994
68 113 35
136 81 830
131 161 806
131 71 9
19 18 10
107 31 116
61 67 139
56 28 503
15 41 503
58 27 475
88 82 394
100 14 772
136 28 451
11 117 878
16 146 729
160 136 620
37 49 35
160 47 957
161 9 139
92 96 499
91 58 591
124 65 122
129 37 342
20 157 178
50 58 305
8 106 374
41 15 565
61 93 541
119 128 8
60 73 804
101 145 8
151 109 272
163 140 99
49 12 485
78 91 445
140 127 599
132 151 385
62 144 448
81 8 965
144 70 644
8 116 460
149 14 128
135 30 384
68 150 982
81 71 267
108 109 482
55 127 83
46 15 968
127 50 465
41 160 775
158 22 26
146 115 824
161 150 909
150 137 166
46 91 963
132 36 31
132 100 46
21 153 246
127 106 73
85 117 669
12 157 258
132 149 582
89 59 861
65 45 327
132 75 367
104 60 168
145 156 19
143 16 769
23 123 480
58 65 227
103 60 488
13 14 442
67 50 25
62 89 754
101 40 313
21 87 767
121 148 868
32 86 765
115 139 303
37 141 630
39 141 337
146 161 688
78 76 298
153 94 563
3 78 536
119 91 978
130 158 876
75 61 820
66 76 725
105 66 417
35 75 134
48 10 369
147 138 937
129 78 68
41 28 80
109 161 330
160 36 114
148 62 92
127 72 173
11 69 153
8 16 736
119 96 949
140 50 895
55 68 540
6 28 946
85 12 220
142 109 40
48 146 760
57 150 343
83 95 980
19 7 377
71 51 806
146 8 158
38 86 820
64 14 878
103 63 656
162 95 896
142 102 0
36 44 501
22 147 825
22 10 182
51 3 856
39 125 369
2 83 251
74 83 266
48 13 760
108 131 905
129 37 273
147 159 479
69 160 841
107 47 472
9 135 838
96 150 960
69 63 908
108 131 761
156 119 715
156 32 481
59 7 264
35 125 907
18 59 167
100 146 522
91 59 559
116 124 735
121 16 846
104 91 756
61 84 661
138 114 492
132 29 97
95 101 991
91 58 450
67 143 243
145 34 922
120 128 795
130 113 184
145 106 947
66 16 170
140 85 834
18 110 928
66 110 363
57 92 845
31 122 560
126 100 982
54 86 167
66 99 433
54 151 376
7 43 739
59 107 243
48 156 822
155 56 198
28 84 802
94 10 989
96 116 41
93 100 709
146 73 156
78 71 438
95 120 451
162 130 872
128 63 455
144 41 705
77 130 994
13 75 649
26 44 852
60 137 9
140 7 807
56 63 31
32 140 173
98 93 85
54 151 906
68 80 633
47 68 188
66 111 34
12 9 326
51 146 136
10 83 282
161 32 224
87 53 240
120 110 983
125 147 695
49 158 110
89 122 102
21 44 921
92 79 22
90 133 0
123 71 792
59 94 775
45 162 590
83 80 554
80 126 34
95 100 599
72 101 805
139 114 384
27 91 235
23 53 280
145 24 332
84 142 991
128 154 470
148 49 943
64 69 659
28 94 679
105 35 661
3 128 216
62 6 435
113 120 731
116 2 619
144 52 467
47 79 588
59 94 124
67 27 22
23 72 414
60 83 350
109 122 835
20 11 956
99 124 869
163 122 532
142 125 890
7 101 405
91 9 404
32 105 987
10 124 418
135 82 653
63 33 863
76 14 539
138 151 485
149 143 351
5 35 732
82 98 616
72 90 135
88 142 415
24 147 498
12 8 644
18 126 453
52 122 840
8 103 568
54 39 310
62 71 950
84 73 496
150 100 357
69 60 348
3 91 46
70 115 537
59 30 251
92 71 790
52 61 192
33 57 418
75 3 126
107 122 325
32 80 377
39 104 928
144 107 496
12 69 861
39 20 822
98 119 69
31 136 983
43 51 714
86 45 839
126 5 303
40 122 714
16 111 799
42 151 505
161 29 962
117 35 634
63 75 428
5 14 915
33 42 2
13 16 36
34 64 138
131 51 966
118 51 930
156 107 190
126 101 950
100 70 62
110 131 146
111 49 812
128 113 917
38 147 980
85 135 391
49 90 87
147 27 797
145 94 121
33 40 486
34 53 394
137 124 741
122 90 69
31 3 840
138 131 74
30 145 138
141 62 529
70 92 567
118 123 137
143 36 797
4 139 17
51 119 494
26 70 813
97 29 184
69 140 210
24 83 611
149 6 214
68 100 434
133 109 38
114 46 659
25 142 950
160 142 768
50 121 164
101 55 412
71 136 89
60 159 759
56 27 611
71 65 703
112 125 631
128 127 564
36 62 246
157 26 211
102 152 987
24 95 850
104 155 82
161 57 894
145 50 846
154 52 734
109 16 26
66 144 830
132 110 7
42 70 184
135 40 875
65 68 401
98 152 344
6 15 187
25 76 223
10 105 394
79 129 99
87 20 905
118 157 107
7 110 220
48 157 358
28 144 9
160 70 864
68 162 875
40 65 198
5 58 525
77 156 846
22 7 600
76 102 498
86 34 815
45 128 536
71 59 335
135 85 653
23 109 263
101 35 820
119 31 530
9 50 692
22 147 988
42 122 352
47 118 928
163 153 78
48 61 771
117 121 282
160 39 360
154 60 566
28 94 538
160 83 695
39 29 106
146 163 416
55 83 86
16 58 517
53 13 604
157 144 854
72 60 568
64 110 263
130 71 409
154 120 616
118 60 560
57 48 386
91 132 972
83 39 87
89 1 286
81 96 485
82 50 771
161 93 155
113 64 249
59 35 562
84 37 131
101 29 717
113 82 154
12 52 919
151 119 366
136 30 25
8 155 581
59 92 49
124 61 439
46 119 23
49 64 289
137 136 332
44 160 240
66 45 167
103 111 728
66 57 141
136 114 368
125 34 302
104 66 229
137 135 601
99 113 925
37 72 576
56 159 756
84 39 972
102 94 563
76 39 957
144 2 567
132 21 333
81 143 393
80 21 993
78 129 880
84 53 726
122 50 902
84 40 793
40 139 253
24 117 491
125 79 574
18 69 429
39 77 253
75 98 343
91 116 716
84 108 518
24 94 852
93 84 941
28 45 901
107 12 933
123 160 691
128 75 520
134 13 214
5 148 938
156 39 36
114 85 702
66 67 168
112 162 336
102 19 281
139 16 835
58 127 489
121 29 853
149 85 861
50 84 105
109 154 637
65 86 93
85 138 117
161 24 540
3 78 558
36 35 497
50 136 789
91 1 887
106 23 192
32 15 763
8 138 482
109 3 324
99 154 72
131 39 419
31 65 57
26 3 129
139 70 24
5 72 432
137 3 696
150 52 279
107 131 187
18 68 32
128 148 976
95 18 737
163 4 968
44 117 381
58 98 174
10 96 284
70 123 656
123 62 96
121 46 734
20 118 235
133 7 910
91 136 824
47 91 877
64 135 58
61 91 220
118 8 517
154 37 140
114 34 750
108 161 276
32 116 112
135 20 877
34 27 213
137 114 159
79 115 144
18 27 301
119 19 234
59 27 408
48 31 836
17 142 424
36 131 447
17 43 36
56 95 209
51 110 631
58 160 355
161 48 501
95 147 599
49 70 416
98 38 752
155 47 688
94 93 696
142 25 979
18 65 40
86 96 217
1 126 102
152 74 451
45 109 996
64 84 972
41 144 820
106 121 187
35 101 428
57 89 856
81 111 63
33 148 368
33 142 962
67 121 97
116 1 579
73 118 25
24 29 718
41 46 662
57 122 252
123 13 747
6 27 792
7 110 671
7 26 937
10 26 997
66 39 706
21 137 227
6 124 581
158 113 318
24 102 558
155 163 648
128 121 747
155 117 352
18 149 648
84 60 180
8 142 213
43 88 921
99 59 813
163 55 366
150 31 146
14 161 574
56 66 244
84 13 513
110 21 371
124 15 388
15 59 494
112 148 139
10 24 254
93 105 738
159 64 286
134 89 176
133 127 901
60 154 470
11 32 813
75 139 54
66 86 4
79 32 594
60 119 369
54 112 569
151 89 709
123 8 236
3 133 497
69 18 769
105 119 826
157 144 932
82 10 548
16 143 410
129 74 468
14 114 619
80 153 720
31 46 870
33 157 56
156 87 20
63 160 954
61 154 652
155 70 927
40 113 409
116 157 515
135 54 226
76 35 679
15 52 203
10 31 127
53 109 511
43 136 947
78 153 893
162 81 721
18 76 762
47 144 218
141 53 368
147 78 278
2 99 773
1 36 692
125 16 619
159 144 637
91 17 430
120 18 526
146 33 999
26 41 594
106 16 505
48 76 954
86 100 182
57 10 329
98 37 346
121 81 965
9 58 643
45 101 874
66 37 735
145 108 101
30 146 408
159 74 285
62 105 476
92 17 841
24 124 572
18 107 232
74 7 8
139 26 949
83 93 118
19 155 506
67 160 810
155 94 623
157 118 892
160 38 82
2 24 985
99 161 527
86 113 767
71 156 601
141 11 119
157 123 598
128 118 524
89 53 689
113 35 807
139 163 136
80 75 898
118 143 541
26 46 128
96 59 313
151 3 776
149 38 742
98 6 744
70 30 758
107 77 991
101 37 259
140 106 244
95 37 442
38 72 105
25 12 104
138 29 494
66 125 187
88 160 813
74 153 448
75 146 842
39 76 371
156 94 544
117 22 838
133 132 453
94 102 459
127 144 814
154 98 602
57 17 732
96 103 886
96 140 508
68 160 587
91 75 505
136 104 945
160 24 11
103 45 586
19 80 870
86 85 947
68 31 850
138 123 133
28 40 612
78 42 377
7 14 40
33 13 797
146 39 654
139 60 402
78 48 457
144 5 897
103 159 873
86 27 676
91 123 932
83 136 968
14 12 947
100 133 37
25 107 498
61 30 813
62 34 815
81 70 621
163 34 287
124 65 333
76 90 317
43 69 659
42 116 29
132 82 906
139 93 206
55 41 515
148 89 632
161 33 563
153 61 728
34 148 28
91 62 957
90 148 354
128 110 919
131 6 742
35 99 195
134 46 832
156 131 969
105 38 468
161 76 232
152 69 415
40 21 823
160 55 735
107 2 277
143 43 993
72 116 671
67 77 887
129 144 391
45 12 913
81 19 696
10 117 138
121 142 533
7 86 41
100 32 227
30 132 211
155 123 123
23 89 284
145 4 96
51 15 678
50 25 612
74 72 184
115 134 952
133 132 443
68 148 975
54 97 505
78 133 779
114 86 442
3 45 449
89 70 709
97 38 165
33 60 598
135 30 981
45 16 101
133 5 222
31 137 559
85 49 601
76 137 527
67 22 583
6 144 308
46 114 375
162 148 611
100 1 998
10 120 264
27 32 537
21 163 213
28 21 589
63 15 960
149 61 18
118 10 738
83 54 889
81 62 900
159 132 499
42 38 509
51 137 910
119 150 866
30 158 97
155 103 796
154 38 173
23 137 109
120 47 426
115 41 967
87 114 844
8 47 669
49 163 325
50 16 769
150 131 841
140 121 721
136 35 776
33 160 662
59 17 283
49 152 581
124 106 360
144 105 272
71 81 551
110 12 830
158 140 247
82 14 102
24 32 963
149 30 188
81 102 419
130 44 548
106 108 280
56 78 682
74 68 986
100 19 800
26 134 593
124 114 974
60 39 948
43 29 926
87 68 440
26 138 75
114 147 736
74 67 761
16 118 251
2 69 298
58 132 855
154 136 573
87 102 847
93 27 465
96 45 215
15 44 48
101 14 750
122 9 784
117 33 940
141 95 34
24 118 858
27 5 44
72 42 302
125 150 548
115 16 133
50 157 376
36 122 258
27 149 317
35 124 399
137 121 100
66 30 15
52 41 342
163 160 744
104 130 922
136 14 321
42 115 711
155 128 722
85 100 786
106 33 901
112 136 112
3 37 435
46 92 427
75 88 737
49 41 52
91 41 572
128 4 230
75 78 809
127 123 856
2 91 214
15 42 208
128 127 566
21 47 895
116 137 512
148 60 922
67 155 773
68 124 729
96 51 940
30 139 446
6 156 308
91 118 797
17 69 111
117 35 469
57 134 6
83 24 856
108 58 550
100 69 490
93 39 681
29 140 238
21 127 780
16 124 609
126 122 579
62 79 766
72 79 728
109 90 507
82 141 771
155 137 784
138 94 436
158 1 976
71 127 737
43 121 240
99 63 563
54 30 418
141 62 629
58 17 513
10 87 499
75 156 67
10 112 821
26 118 724
23 77 583
14 3 410
99 140 559
91 23 393
124 86 313
106 161 138
126 89 559
141 73 680
62 10 6
30 156 777
106 93 528
21 127 119
114 154 32
126 57 463
127 110 908
151 131 342
112 95 708
123 9 17
123 12 580
98 134 310
138 162 813
15 34 258
47 32 575
53 63 584
57 155 572
67 47 62
141 33 54
70 129 217
60 46 51
149 57 895
4 44 494
70 56 562
37 133 552
58 61 533
41 52 327
127 67 802
15 8 242
157 95 828
64 110 916
45 114 63
153 99 15
88 107 223
13 45 742
119 149 127
38 24 878
7 15 432
138 61 622
74 102 987
152 108 484
40 42 695
161 42 317
121 30 285
158 147 230
120 135 73
78 129 882
107 126 12
101 6 340
6 155 9
27 92 689
113 124 135
23 42 165
28 127 671
106 153 412
138 125 908
7 26 334
77 66 392
81 136 621
30 9 856
31 128 516
140 80 705
110 16 929
