165 2546
131 113 757
11 62 260
84 159 176
40 10 474
76 18 73
117 25 76
161 46 278
101 133 664
86 46 821
4 150 35
144 112 368
12 149 498
121 49 603
143 19 524
160 76 454
39 94 119
36 112 27
87 76 873
135 88 52
75 37 140
145 72 120
123 23 4
110 133 358
42 21 862
80 136 356
117 80 169
106 71 683
55 99 507
93 37 449
78 45 820
27 142 478
77 39 715
62 151 420
88 13 385
112 97 699
83 55 923
106 70 345
30 55 940
19 54 59
28 119 375
89 51 705
164 28 388
104 133 86
100 11 155
46 11 229
43 6 189
147 105 487
103 163 349
16 151 461
113 120 864
161 162 709
164 114 692
149 128 468
142 34 118
120 91 887
28 42 514
71 50 308
65 14 982
139 142 476
165 141 38
64 105 988
23 107 626
52 14 128
110 128 791
80 117 705
30 64 220
77 119 549
29 70 436
160 6 61
66 114 168
117 132 26
13 136 378
142 149 225
74 85 532
44 82 450
94 88 780
129 21 33
25 137 390
45 119 77
11 1 518
118 74 638
106 53 368
51 157 389
22 27 958
32 7 418
75 104 691
158 45 261
65 14 586
144 149 487
122 20 924
19 87 311
88 54 677
157 140 96
17 23 643
45 25 414
105 86 866
26 69 901
16 130 19
21 29 484
19 90 995
46 106 492
22 57 878
60 96 723
5 117 134
28 165 983
159 73 943
98 137 269
94 57 131
122 162 756
62 15 10
64 76 426
137 56 487
72 70 545
117 74 707
106 76 513
25 3 637
159 108 119
110 36 814
117 65 744
85 161 940
129 65 582
149 156 943
136 82 865
134 109 883
30 57 436
120 74 685
22 62 790
6 160 795
14 52 434
122 113 203
94 48 468
48 29 957
132 163 946
81 135 344
140 104 156
15 117 940
143 70 303
55 134 566
98 14 669
124 50 521
34 25 269
52 1 650
79 148 716
28 133 375
58 158 884
111 155 278
31 18 305
1 120 561
102 68 846
33 99 371
154 46 283
108 2 426
117 71 162
88 120 962
146 118 783
70 87 696
105 108 736
6 25 89
16 147 183
126 43 142
82 115 898
99 127 584
82 151 326
94 54 497
148 87 507
145 48 635
141 83 279
90 76 845
123 87 489
11 70 476
58 148 560
71 91 941
110 76 59
121 53 255
16 56 451
74 59 603
154 33 964
28 40 919
104 96 96
79 1 423
155 71 587
34 100 955
112 49 363
123 87 574
109 92 530
83 156 350
147 122 474
104 163 945
138 39 370
165 97 711
12 105 523
70 21 620
20 39 740
90 124 713
99 102 15
55 148 310
89 125 746
87 106 555
113 37 885
7 17 887
9 23 960
30 1 242
128 118 183
18 88 817
109 80 304
149 77 207
80 141 94
101 153 273
7 161 522
161 117 118
144 43 48
57 112 507
49 103 116
101 76 849
52 35 121
