200 14830
193 12 18
161 165 12
166 51 43
176 82 43
158 54 35
70 194 28
45 46 46
86 146 47
72 125 13
173 88 12
89 80 38
145 53 27
64 13 18
82 158 29
137 174 11
28 51 40
44 66 28
159 121 35
23 43 19
9 23 31
135 154 45
192 67 44
4 159 18
53 96 38
70 32 50
97 85 28
137 83 14
43 138 28
137 188 30
155 108 47
115 189 1
198 6 30
46 24 4
100 191 7
19 10 22
68 128 30
15 138 37
197 120 27
33 149 48
140 91 14
197 104 19
154 51 38
10 172 13
129 22 44
26 126 18
59 103 16
74 156 6
109 139 39
179 185 4
39 184 31
1 115 14
140 3 22
104 105 29
89 12 38
31 81 41
185 28 46
11 1 17
24 25 32
86 196 2
132 143 19
119 24 19
78 84 7
152 143 20
176 7 3
75 88 17
198 131 38
127 119 17
74 151 12
100 54 15
79 152 30
135 129 1
4 177 48
136 165 35
24 34 37
107 11 18
184 146 7
123 125 12
2 140 24
43 80 36
10 57 9
95 148 5
134 115 35
153 158 29
50 93 21
193 34 32
47 89 26
83 36 25
99 109 18
191 96 7
107 182 21
1 135 6
184 14 9
174 44 49
120 185 38
94 161 11
165 16 48
114 145 4
60 19 2
88 55 33
59 163 16
111 149 14
151 72 5
80 43 44
115 200 1
137 173 41
115 158 4
109 113 36
13 50 3
8 169 50
174 37 9
173 166 42
39 158 28
108 95 19
11 87 33
164 12 26
68 97 33
188 176 35
180 118 17
58 177 11
117 17 1
177 133 35
110 48 22
18 98 13
86 138 10
88 111 49
5 56 4
136 88 30
49 98 1
43 60 40
35 108 34
151 44 27
81 21 2
142 102 11
195 4 15
111 22 30
105 133 50
29 34 8
172 79 46
92 71 39
175 48 20
17 149 7
48 80 7
125 107 5
22 176 45
198 14 1
77 49 15
64 152 41
133 87 46
11 167 39
20 131 18
107 40 35
142 171 3
181 16 13
18 200 37
52 59 10
66 19 34
137 149 47
41 105 27
109 105 50
200 79 39
78 159 32
87 192 24
158 80 9
139 63 35
75 128 21
23 178 44
123 25 36
113 75 48
179 156 29
26 90 40
108 51 46
154 47 12
166 95 7
38 130 32
87 162 37
110 116 31
166 12 9
99 34 35
110 135 44
192 55 49
124 195 43
174 101 20
14 121 45
62 190 25
93 121 25
174 145 26
99 129 43
199 50 21
11 109 47
191 94 14
41 96 35
166 65 20
32 57 6
163 136 20
59 21 43
73 197 19
82 175 38
157 89 10
76 49 1
78 22 40
29 105 22
38 42 40
60 155 10
136 85 14
120 17 49
162 74 20
126 18 34
44 182 16
24 116 14
49 81 23
70 62 35
119 32 3
80 70 1
178 140 10
192 119 47
14 186 39
92 170 7
165 77 3
27 63 4
112 87 10
34 197 50
159 92 49
171 140 44
182 145 29
45 7 25
15 34 22
177 16 11
145 189 7
72 165 19
65 144 31
24 28 22
59 85 41
45 83 20
101 139 18
42 192 46
184 31 42
44 103 29
192 146 42
69 28 26
105 42 15
2 124 1
56 109 27
19 13 25
67 8 19
33 133 38
194 175 17
168 77 4
176 108 6
193 123 25
196 132 48
183 87 34
194 18 33
165 24 5
120 93 20
72 77 27
172 105 7
127 117 50
188 72 7
144 102 11
99 54 3
2 161 4
47 107 1
114 30 39
144 19 13
70 180 40
55 123 22
49 42 44
112 170 21
119 56 50
20 83 30
42 180 49
30 131 8
36 175 36
7 2 6
131 196 48
89 82 31
66 189 40
184 156 50
56 97 30
29 10 40
145 147 23
111 11 1
172 17 15
161 105 29
197 178 23
98 112 41
188 99 2
97 155 34
136 98 23
189 24 31
152 69 5
163 116 37
22 9 28
31 102 34
172 10 12
113 162 19
181 142 33
53 158 45
160 166 12
146 143 49
133 98 35
83 64 21
145 161 42
93 39 39
68 172 20
120 58 12
52 76 43
115 34 10
103 80 3
22 119 21
187 57 45
127 174 8
198 103 31
180 17 7
51 56 40
176 43 11
68 8 33
25 29 38
69 58 2
79 108 15
187 66 13
9 115 38
46 123 14
110 90 17
5 66 10
48 139 50
124 31 28
193 111 41
152 129 32
161 21 48
2 31 28
50 144 14
38 96 19
142 95 50
104 183 17
160 38 25
117 5 46
144 83 24
134 18 49
40 86 2
39 190 35
35 84 25
131 200 8
171 102 20
113 71 35
138 139 44
27 148 50
194 195 42
43 135 40
85 172 9
167 67 14
56 100 31
26 89 32
8 137 45
42 17 17
65 64 10
69 41 11
178 157 6
66 26 8
110 115 23
33 127 47
92 8 38
2 95 26
171 168 7
79 142 26
31 166 45
126 12 19
53 178 13
122 19 10
183 14 16
125 69 34
137 50 39
9 25 13
26 21 19
52 138 8
125 72 39
186 64 13
42 86 9
83 26 21
84 43 42
176 53 15
148 77 35
199 166 9
72 124 47
12 99 44
181 116 6
44 2 43
61 32 6
81 185 20
187 197 14
1 162 32
6 189 39
99 136 17
194 135 4
134 110 1
46 145 28
80 129 7
160 17 36
38 65 22
26 28 35
92 91 49
136 18 2
93 165 2
131 96 48
159 72 28
139 12 44
148 40 45
170 16 3
158 54 11
58 186 20
139 111 23
67 138 50
94 197 15
8 46 24
96 91 50
107 22 49
148 77 48
1 109 34
188 161 37
43 187 41
69 68 19
154 159 15
32 58 20
148 195 3
96 81 5
106 80 27
185 99 20
166 97 27
200 176 40
99 177 31
7 151 50
77 16 27
64 78 15
8 99 8
10 198 42
38 148 33
139 77 38
91 177 41
48 123 14
156 107 1
124 12 17
20 63 9
92 149 3
190 83 7
172 137 38
187 106 30
39 67 11
127 47 33
149 78 14
142 57 26
21 72 38
109 12 11
113 82 11
54 101 45
61 195 23
20 151 14
188 100 40
86 158 46
142 136 26
179 165 38
183 76 38
162 34 16
13 148 43
168 117 10
45 160 29
185 64 12
142 126 18
172 59 10
50 100 37
80 174 5
107 72 4
140 15 8
55 42 4
118 181 46
69 181 30
43 16 27
36 177 16
175 186 48
21 178 33
40 4 29
33 184 31
30 154 47
3 48 7
162 102 42
157 174 14
155 20 44
157 91 16
199 188 36
52 60 33
65 199 35
141 155 28
70 71 44
29 170 47
133 1 36
5 57 3
160 120 15
118 83 46
96 4 13
75 88 6
173 102 33
8 3 30
20 69 42
14 9 6
165 2 18
186 157 41
123 144 14
43 80 25
64 20 36
124 18 23
8 101 43
164 1 28
4 14 46
148 27 14
27 42 26
148 46 27
181 91 42
93 148 37
176 200 13
3 134 23
99 185 2
108 103 7
50 86 7
163 138 2
120 125 13
95 77 6
108 163 21
191 140 39
183 45 41
198 119 30
24 166 37
98 123 2
193 48 40
168 181 21
64 66 44
42 8 10
115 177 6
32 38 50
26 80 25
94 80 48
35 173 31
61 76 34
31 1 20
169 13 33
10 42 26
89 190 46
164 149 20
107 75 5
40 14 33
75 30 14
67 27 19
79 94 27
90 140 13
87 170 12
66 13 3
62 163 6
129 86 44
35 108 23
91 33 35
22 63 9
82 146 10
117 197 42
43 156 33
36 176 46
11 194 40
105 92 38
80 50 49
112 49 41
189 23 32
51 50 34
149 43 32
124 55 39
171 74 13
163 118 6
89 44 49
114 145 6
178 53 4
99 146 23
189 185 30
43 33 47
140 25 25
69 29 12
135 177 20
91 127 20
11 103 43
9 131 50
123 113 17
69 147 4
151 74 16
61 35 9
113 55 1
47 160 29
153 105 33
6 192 42
132 8 38
24 15 2
73 133 10
110 48 24
101 135 47
111 103 21
122 128 8
110 166 16
102 169 8
172 182 25
80 115 43
108 91 23
67 164 37
127 194 31
26 174 23
94 88 6
115 28 17
184 180 20
39 70 38
139 98 18
130 124 50
144 140 37
191 137 23
27 66 49
153 192 42
91 74 22
178 92 9
21 40 7
43 12 1
183 160 17
118 52 25
121 82 9
23 56 43
6 46 45
118 151 4
27 101 43
119 85 27
10 189 35
15 171 40
68 180 46
179 47 4
53 141 14
11 128 49
196 140 23
118 89 28
160 186 48
120 101 32
140 120 46
41 13 26
164 11 45
187 78 10
91 46 44
182 54 8
111 144 35
174 36 1
51 80 47
53 111 27
37 2 24
18 17 39
11 156 40
121 188 4
52 10 12
75 105 39
14 170 47
130 19 10
30 157 37
197 1 16
106 154 31
182 69 23
110 139 17
38 130 34
45 49 11
51 107 5
78 11 28
102 122 30
181 122 10
29 154 24
119 171 43
171 57 35
87 104 34
93 121 27
172 94 46
103 130 39
33 77 11
187 104 39
136 32 5
74 78 33
153 166 2
194 7 8
135 141 29
163 136 22
121 173 2
125 83 13
13 32 31
168 61 49
138 106 32
18 142 47
76 26 19
106 101 33
157 124 6
142 13 11
192 21 36
62 28 49
47 50 8
63 124 47
121 168 8
138 16 31
119 159 46
178 181 13
21 62 21
159 96 22
101 9 18
99 15 37
53 87 33
60 44 36
88 61 17
8 112 15
164 191 2
29 112 40
170 20 18
80 81 17
98 87 37
115 64 50
32 159 32
185 191 27
131 30 4
20 76 16
32 82 14
167 200 48
113 19 23
44 68 10
136 152 19
132 46 9
127 198 4
70 50 40
49 187 20
88 47 11
25 75 22
127 98 2
30 138 13
56 127 19
20 7 37
27 127 4
104 80 16
80 88 33
35 21 12
96 196 9
98 119 46
147 110 13
71 12 17
137 100 11
21 64 43
183 82 42
177 143 30
166 55 47
132 34 12
60 101 31
91 5 15
48 97 42
44 151 21
170 96 26
103 11 13
30 126 16
179 147 35
180 107 47
28 71 25
130 185 45
135 92 18
8 84 50
168 38 27
15 162 20
43 82 18
51 98 39
116 64 9
106 192 2
93 32 1
78 193 7
51 72 23
49 140 42
152 117 24
164 98 29
75 62 21
59 181 6
123 14 9
153 15 37
141 147 33
130 20 35
9 76 48
195 123 10
163 75 14
96 12 26
23 169 26
16 148 38
105 169 47
124 91 17
88 37 36
154 140 42
3 64 32
115 54 4
58 80 14
34 189 15
177 170 38
125 8 43
35 110 43
130 191 38
190 133 43
27 111 49
133 78 41
79 112 28
168 19 27
67 90 22
98 21 22
89 111 50
196 13 24
107 191 19
112 16 40
112 176 29
26 128 26
91 79 34
159 172 19
187 114 5
127 74 21
8 178 48
114 29 7
169 105 40
13 100 2
22 197 40
175 101 4
19 67 50
31 13 34
56 195 41
45 6 6
131 154 15
93 101 6
66 102 5
147 127 33
109 175 45
178 192 2
168 67 44
63 10 41
166 188 50
31 89 29
121 54 2
32 65 49
65 142 16
183 116 2
51 66 46
17 79 5
195 198 22
118 68 24
69 129 18
93 154 17
138 19 21
17 101 23
82 27 19
65 17 21
151 88 19
78 120 13
151 148 33
41 110 14
134 31 3
143 104 37
195 191 19
70 167 11
125 157 4
151 4 25
98 173 25
90 61 30
63 40 41
79 149 44
105 52 10
135 26 40
11 186 1
29 32 32
87 68 45
22 137 39
35 121 43
76 1 4
6 182 38
23 58 25
182 166 11
199 170 22
128 199 39
72 4 24
21 114 24
57 187 18
23 111 47
34 137 43
147 69 41
52 163 16
114 24 26
89 112 5
109 31 13
73 42 17
82 113 35
21 46 11
101 54 18
170 11 11
98 78 30
48 70 5
78 119 30
137 26 10
159 118 38
22 166 43
2 166 42
117 180 11
120 73 1
194 39 15
157 122 15
191 46 30
197 44 10
186 132 24
62 84 36
58 74 50
37 172 15
181 108 22
131 119 47
82 6 30
94 28 36
141 67 12
166 13 8
71 93 48
198 79 28
181 184 17
183 81 34
61 100 17
109 54 10
38 25 49
56 35 14
177 113 1
182 21 20
55 31 19
82 158 20
89 112 18
118 49 37
110 72 31
126 45 49
156 194 49
119 184 50
78 8 27
59 25 47
80 200 23
66 139 34
129 133 11
170 94 22
103 9 46
96 62 7
67 13 6
17 20 30
19 193 13
137 186 12
32 115 17
38 139 43
1 9 47
33 10 25
52 37 11
191 27 30
155 108 38
142 129 25
26 133 49
149 108 16
27 81 7
157 3 13
119 36 7
164 177 14
82 162 31
141 86 38
98 114 50
135 108 41
12 24 19
109 178 22
8 193 35
150 118 34
184 177 45
127 47 48
164 36 11
34 57 46
33 100 39
68 156 12
121 18 24
4 147 12
50 47 4
68 200 18
37 128 42
163 73 47
200 103 11
2 186 10
99 63 1
158 11 19
105 123 37
155 189 3
124 150 23
147 24 1
60 114 25
41 90 44
178 167 38
93 162 45
61 114 49
7 132 28
88 51 13
77 105 33
3 139 19
2 22 23
37 60 29
76 167 39
4 75 28
5 177 43
31 77 34
117 38 38
63 17 2
160 55 9
35 60 35
162 163 37
34 138 11
145 178 39
199 99 50
94 126 45
101 166 46
153 52 38
168 147 25
148 103 11
80 127 29
141 101 36
154 44 39
68 63 26
194 8 31
43 149 19
10 49 31
195 16 3
19 123 24
121 17 41
98 8 17
168 181 23
127 65 14
31 148 35
24 127 47
90 148 14
64 91 39
111 110 13
86 196 6
18 178 27
45 57 50
167 111 20
181 37 50
2 162 16
24 193 34
196 85 19
140 71 22
16 23 34
109 85 49
111 96 7
159 17 15
19 70 26
30 176 26
91 74 11
116 55 28
148 163 38
111 114 24
133 190 44
101 182 3
108 121 39
18 147 17
119 85 16
14 80 22
100 121 49
142 97 45
38 142 20
194 1 4
115 135 24
70 109 4
152 184 38
34 149 11
45 166 9
71 2 26
130 129 9
34 65 17
14 31 22
8 60 3
171 142 11
98 118 23
199 103 10
55 150 36
186 163 49
191 125 15
129 108 47
140 113 32
151 2 34
70 197 9
190 3 1
192 177 30
187 112 27
17 191 8
72 89 2
83 54 32
44 152 44
142 79 4
156 139 34
74 196 14
115 157 25
142 14 23
5 21 27
130 129 22
61 92 6
62 109 27
117 84 8
193 140 7
143 32 44
148 174 38
120 103 43
40 113 3
53 92 16
62 185 22
108 90 42
99 175 42
39 185 3
79 195 43
116 29 45
34 121 46
2 199 45
113 107 4
17 171 12
185 138 5
19 8 46
24 109 2
174 50 22
135 107 33
115 148 33
191 18 23
70 55 23
185 13 10
74 122 41
115 157 38
6 195 45
28 72 24
32 57 10
111 71 30
121 39 4
148 38 5
142 39 29
99 26 40
182 137 21
88 98 46
1 27 35
2 143 5
132 106 49
9 63 28
22 53 49
7 109 2
133 95 8
16 1 18
127 197 34
168 96 8
50 121 32
121 9 17
134 54 31
98 101 45
164 122 12
77 59 23
112 75 4
181 152 12
43 57 1
51 114 23
55 165 10
166 159 9
109 123 20
155 64 50
59 6 8
12 86 13
193 32 19
114 125 38
41 157 32
152 9 9
132 50 9
176 154 5
185 38 16
185 191 29
17 7 38
151 137 46
112 121 12
127 29 49
153 127 25
17 166 31
88 54 16
5 136 3
92 79 14
146 64 40
12 101 28
53 156 27
106 5 44
85 8 24
37 47 24
56 109 31
127 105 44
104 24 2
154 3 43
174 137 44
173 120 23
157 31 22
7 67 18
122 66 6
126 177 44
56 9 29
97 23 27
187 22 42
110 2 3
13 69 49
160 41 8
23 184 17
149 129 22
186 18 47
117 82 15
76 146 35
200 119 47
113 14 31
141 69 18
74 184 6
126 77 42
97 159 36
33 109 35
184 61 9
153 115 28
8 80 41
140 9 4
54 141 49
192 175 50
157 16 20
126 29 1
141 182 43
179 113 39
144 174 12
137 194 25
95 116 18
7 55 21
21 191 42
43 128 15
66 182 4
30 168 15
38 4 7
193 69 35
82 181 48
51 83 26
43 86 18
13 131 1
200 82 20
166 29 33
128 94 16
119 19 27
172 169 9
147 121 2
83 45 12
100 75 12
131 6 12
11 200 20
86 136 10
122 123 1
122 142 14
75 162 25
105 171 38
64 21 35
200 170 25
104 38 34
95 178 7
16 197 40
76 161 33
91 111 12
6 106 19
113 29 29
91 171 26
56 180 45
120 69 30
136 181 38
151 16 11
18 50 18
95 97 18
38 87 18
67 120 11
29 194 43
161 88 42
131 13 28
61 139 2
31 124 39
70 191 7
21 133 50
28 112 41
51 25 34
38 195 2
40 118 39
93 154 6
40 35 41
156 172 24
156 191 37
186 200 50
18 99 31
46 9 10
174 53 12
197 188 31
2 58 27
34 200 31
169 29 47
25 10 5
65 189 9
118 198 15
173 140 48
171 175 14
46 104 18
152 15 28
45 105 14
35 121 32
60 81 50
104 37 24
30 37 16
165 136 37
2 95 30
74 99 15
8 171 10
44 9 50
146 44 6
163 134 20
125 148 38
198 30 4
36 125 6
136 32 49
149 192 50
199 105 3
195 73 29
82 30 26
174 117 10
159 99 14
87 72 45
128 153 33
6 11 37
36 41 12
75 168 31
183 127 18
72 158 49
76 142 9
112 114 38
147 115 38
17 51 29
14 47 34
1 181 22
193 114 9
17 169 21
72 27 10
23 194 47
96 171 47
133 143 13
53 101 12
93 103 30
126 27 21
154 156 14
87 178 40
68 15 12
161 154 18
193 141 4
100 99 48
61 115 21
95 15 32
144 66 50
102 189 33
133 33 3
12 89 16
18 79 48
199 200 24
130 8 29
75 107 34
183 66 21
20 70 16
68 43 3
106 156 26
129 103 13
45 54 38
105 93 26
138 81 32
102 108 44
44 17 8
38 132 29
54 45 33
14 181 47
28 21 6
150 1 27
153 136 8
156 199 8
195 126 26
63 55 41
46 45 43
123 124 50
90 60 22
81 59 19
134 188 22
140 186 2
36 71 25
36 10 15
183 157 31
66 43 32
26 138 45
198 11 17
169 113 13
162 18 39
122 180 42
184 96 45
154 200 33
134 200 32
199 31 43
178 123 21
121 94 8
23 43 12
56 27 17
139 23 48
95 66 10
114 195 44
177 108 9
134 192 33
159 136 43
163 68 42
88 60 7
56 23 19
69 2 32
27 84 14
30 100 44
195 167 40
149 69 26
142 182 38
32 129 38
185 40 9
154 169 23
150 137 49
19 3 12
193 190 30
153 11 26
28 96 18
40 3 37
179 134 32
69 55 43
93 106 31
17 8 35
183 198 45
155 61 49
14 116 15
31 187 16
173 71 14
3 9 19
24 166 28
52 60 37
128 198 7
80 62 37
105 123 39
101 162 37
153 163 16
25 179 28
164 146 6
152 184 14
4 85 38
107 136 6
70 147 43
121 29 40
156 11 27
168 14 20
143 126 2
88 185 15
135 55 8
168 193 22
43 163 27
74 26 10
111 20 1
185 158 41
137 21 44
146 54 36
160 115 25
159 193 1
34 138 13
35 200 17
188 2 20
151 98 14
101 150 40
2 158 7
59 26 4
96 94 31
4 89 49
86 2 21
58 6 1
169 180 29
183 54 13
84 7 44
190 78 43
128 41 36
185 9 39
82 192 9
123 72 7
93 57 7
127 183 8
169 13 37
7 110 25
160 126 12
19 116 23
81 172 6
65 124 43
150 148 49
160 103 28
160 1 17
71 139 20
41 191 47
189 174 47
27 189 26
49 65 46
23 41 19
80 134 47
3 96 41
148 110 29
168 93 33
104 100 41
95 83 30
62 57 28
34 80 21
187 51 6
145 17 42
171 115 18
10 11 20
192 170 16
46 159 9
155 160 17
147 88 14
101 5 49
41 135 7
190 59 6
49 10 2
29 49 16
102 58 23
2 35 34
82 192 22
177 98 47
198 19 45
66 17 18
175 200 3
110 68 7
49 95 46
107 177 33
104 47 43
17 58 3
129 13 41
80 154 2
198 28 50
65 22 8
181 178 41
160 61 44
164 46 30
71 4 37
46 131 31
185 164 47
86 12 25
98 194 20
151 162 25
178 41 11
26 132 30
59 150 29
77 14 27
87 89 40
54 66 13
11 72 37
32 167 9
98 69 25
53 43 5
51 34 43
152 38 43
68 178 4
187 9 22
84 52 42
9 36 22
180 189 24
172 136 34
20 61 9
14 163 35
106 170 3
24 172 47
53 180 10
108 60 44
167 147 15
93 121 18
90 77 31
144 136 43
31 161 2
199 110 28
136 117 40
176 134 39
117 125 11
115 192 21
199 126 9
170 93 16
175 14 11
8 127 8
98 140 26
23 124 43
114 56 35
83 42 37
151 184 26
172 124 37
32 71 18
188 91 37
168 57 42
90 40 41
37 193 10
78 133 22
38 153 22
77 39 33
17 14 30
110 116 37
71 114 43
65 68 29
131 56 48
10 77 40
161 29 14
157 55 18
200 109 45
194 90 10
98 147 42
150 33 34
52 123 14
46 119 47
85 66 18
111 176 48
144 33 49
40 59 11
197 95 5
146 45 16
97 91 29
138 46 22
87 55 38
52 199 9
1 27 37
113 137 6
136 69 12
141 51 17
154 137 32
121 92 17
12 177 12
175 77 43
114 56 48
166 143 30
96 162 2
163 147 40
79 173 3
153 81 19
91 154 8
17 120 25
46 172 31
159 157 36
80 130 21
89 3 24
110 199 48
28 102 26
153 157 14
172 158 48
53 26 27
186 11 33
154 8 39
117 154 28
169 99 25
25 6 34
76 97 24
82 121 50
96 74 10
96 115 11
167 104 48
129 192 15
23 29 24
75 116 6
194 166 18
132 43 8
186 48 36
87 122 4
67 75 15
111 64 5
2 168 13
35 111 17
38 13 1
104 46 22
68 73 34
61 52 46
103 23 14
43 140 14
102 107 45
145 120 34
148 55 14
183 112 33
127 139 44
42 168 45
139 161 50
4 96 23
84 69 48
48 51 38
169 68 15
113 14 33
68 47 18
165 160 20
145 20 32
122 186 46
32 188 40
10 55 11
57 93 35
143 200 6
145 138 24
139 154 10
157 160 30
137 141 16
77 137 42
20 22 26
48 2 38
156 101 12
43 135 20
110 173 8
111 113 18
150 14 47
143 100 4
89 81 41
10 48 8
147 125 2
69 194 41
92 127 6
9 169 38
11 147 11
139 150 12
59 101 4
114 143 43
141 41 42
47 156 20
162 96 40
112 62 26
130 32 36
115 114 9
103 64 28
48 134 49
11 117 24
75 185 11
166 200 38
49 147 49
85 93 2
142 88 40
21 84 2
153 179 28
96 103 27
164 63 39
82 167 7
160 158 19
193 115 45
122 167 9
55 4 26
133 93 47
177 63 24
50 14 18
22 179 14
146 192 38
74 84 19
59 66 23
197 82 38
33 143 48
51 189 23
122 77 8
191 100 2
57 111 1
135 61 12
24 11 50
30 171 5
24 167 38
4 126 36
61 139 4
122 38 16
130 29 7
160 102 16
99 182 5
124 87 50
57 81 14
110 184 8
79 179 22
72 57 50
126 183 15
3 181 32
29 21 9
4 121 42
173 179 42
7 168 34
167 13 13
34 162 7
8 42 6
20 105 50
26 172 36
30 63 34
180 134 22
74 65 19
62 61 30
1 181 11
150 20 16
40 148 41
144 81 41
175 145 14
136 62 38
75 141 38
81 120 5
2 53 35
171 52 30
188 40 33
156 137 45
192 68 36
60 192 4
181 196 5
85 64 14
152 147 41
200 183 36
177 134 38
79 118 25
138 3 17
80 133 11
191 12 23
82 71 29
162 114 19
123 171 30
13 107 22
115 193 35
135 193 36
158 145 14
113 179 45
34 165 25
183 182 10
39 132 49
40 94 47
17 93 28
181 150 10
119 94 27
61 108 7
24 12 5
97 181 1
39 164 1
16 34 10
78 198 21
193 197 46
48 123 7
63 199 38
68 147 49
60 2 1
114 51 12
113 105 15
155 88 37
93 5 19
3 167 2
124 130 2
30 97 45
39 42 11
83 58 36
65 165 17
38 25 40
93 126 16
53 101 14
71 188 47
197 132 6
94 180 17
86 21 34
50 168 43
182 158 16
107 162 35
104 32 45
62 69 25
190 72 26
144 15 50
25 42 29
19 18 3
116 45 2
115 55 47
33 154 24
171 188 25
189 140 49
100 176 4
190 148 21
140 200 47
146 17 9
160 164 38
88 45 11
166 81 25
50 119 43
19 71 14
164 177 5
45 111 22
160 176 48
199 17 26
80 112 22
55 19 13
106 75 39
107 166 46
85 33 17
152 116 7
163 122 38
126 152 31
173 11 16
125 136 19
68 140 22
8 113 33
48 58 12
121 120 26
71 86 49
132 32 49
185 68 16
85 131 30
157 132 10
29 126 34
116 195 3
182 116 32
102 52 43
103 169 2
41 132 32
194 103 17
73 118 29
66 119 29
137 93 17
67 188 11
52 21 34
186 164 37
20 67 26
131 5 6
114 176 33
34 27 50
158 125 31
101 155 23
39 11 14
104 143 10
132 59 7
95 183 8
166 198 34
103 81 10
4 14 39
101 74 34
72 109 40
8 193 39
140 7 15
28 96 20
9 113 40
3 153 29
11 9 11
122 117 1
199 92 38
184 119 44
150 194 33
85 112 30
9 14 34
48 35 41
162 200 31
72 146 43
198 96 39
131 85 12
21 173 45
25 179 30
53 179 44
28 152 36
148 92 28
156 34 13
11 180 14
5 15 12
169 32 39
173 83 26
72 139 40
176 26 11
198 70 23
30 47 11
101 36 48
132 40 7
79 136 17
9 143 40
44 42 29
2 165 12
43 38 34
141 108 43
180 130 9
163 186 49
146 95 39
190 124 40
157 139 39
15 19 30
173 193 19
171 80 50
37 157 50
79 106 30
83 112 15
107 48 16
84 72 27
97 198 34
137 196 20
55 139 40
176 56 11
7 117 30
163 35 1
150 136 41
16 127 38
167 99 14
88 16 36
69 166 10
108 200 30
140 181 36
84 83 41
28 91 39
184 185 7
37 143 44
42 170 14
101 17 48
63 5 9
160 43 16
64 167 38
136 168 18
195 53 10
190 112 43
156 110 21
165 69 27
124 82 27
14 50 26
62 26 7
80 157 33
144 106 32
47 172 32
13 45 4
105 57 50
91 55 29
142 51 41
65 50 15
108 68 32
87 67 11
143 3 31
100 151 40
84 136 25
101 45 2
200 30 21
180 30 20
50 111 19
101 47 48
170 56 2
122 81 10
181 7 40
129 155 5
107 123 28
186 168 10
168 120 30
46 139 32
37 166 4
31 1 39
91 104 42
29 122 8
70 128 21
102 115 7
200 118 26
36 146 1
75 94 18
7 93 36
85 2 9
91 46 37
83 49 29
159 180 23
92 59 37
75 128 16
69 82 2
19 153 41
150 61 1
142 169 9
128 7 36
25 190 6
197 128 50
7 47 41
175 29 15
195 89 30
187 92 22
43 139 48
67 64 41
189 48 44
5 51 18
145 49 9
132 111 34
192 195 24
28 156 9
180 32 42
112 150 48
37 48 25
127 68 19
29 71 19
17 7 16
23 131 48
85 93 3
69 153 3
196 181 30
128 139 47
47 99 38
138 107 21
119 164 33
123 55 31
141 16 12
197 31 9
102 50 39
147 175 38
156 93 43
73 116 25
72 138 19
24 135 22
114 14 40
42 162 41
95 191 49
39 92 8
168 57 44
126 94 24
187 175 33
105 12 10
191 25 30
69 84 24
42 104 36
161 195 49
163 6 26
127 33 38
43 37 13
97 3 26
33 1 22
127 36 43
118 176 16
7 155 1
74 119 40
113 26 19
82 121 39
50 33 31
104 92 6
99 151 39
127 45 48
23 112 48
28 53 15
1 18 34
102 156 34
185 133 15
140 126 45
88 12 10
56 90 9
124 104 17
113 137 8
59 138 47
130 67 33
69 91 40
141 92 20
180 40 37
82 75 44
166 143 32
31 178 11
132 182 48
25 78 20
109 104 11
158 181 18
77 154 35
97 3 39
24 134 12
79 169 7
200 173 45
70 141 43
107 85 4
171 60 29
148 185 5
7 62 15
60 24 33
137 77 20
69 57 25
148 143 8
39 161 13
19 1 23
30 92 11
141 39 22
170 138 16
147 103 3
166 64 45
89 74 27
1 187 4
10 60 7
94 18 36
101 57 41
39 73 21
170 152 35
137 81 31
108 13 17
19 72 24
41 148 44
137 84 36
78 157 47
104 38 25
187 15 43
189 188 26
120 51 4
15 40 23
104 156 17
15 174 23
57 95 46
153 191 27
165 194 20
138 33 44
5 66 5
153 149 30
114 185 5
95 116 22
51 166 28
108 59 25
168 183 7
41 175 39
169 200 28
99 23 1
200 82 24
76 115 29
42 105 4
87 96 3
123 9 8
107 156 18
129 53 36
148 55 29
100 135 30
132 102 14
152 166 30
29 164 47
143 31 27
161 58 46
174 197 48
110 27 13
121 33 44
131 41 10
180 58 16
147 132 20
133 90 44
73 31 47
51 173 44
132 158 30
32 28 39
26 89 27
96 22 40
131 33 11
200 70 27
139 128 9
160 109 21
91 11 14
109 143 49
12 164 47
77 47 19
108 199 18
78 124 4
11 124 42
154 99 10
184 174 24
92 129 30
106 2 5
174 83 3
179 172 47
88 155 34
155 174 9
37 30 50
180 5 18
42 191 20
4 45 49
70 88 4
153 84 35
112 23 49
52 140 49
137 55 48
161 39 46
139 107 7
104 144 33
139 40 17
51 120 46
24 121 45
61 48 9
55 170 37
184 83 27
108 111 26
157 48 46
75 85 24
77 118 20
171 41 18
115 49 16
43 42 49
12 111 49
34 82 16
57 16 8
26 70 27
22 60 41
128 5 45
55 48 47
191 97 12
41 80 20
118 54 11
69 41 19
75 1 30
22 197 46
6 182 31
35 181 50
170 25 47
140 148 48
164 199 36
98 9 31
31 172 33
31 105 43
74 140 20
171 36 24
98 108 10
43 111 41
95 157 22
153 167 46
168 83 31
59 83 32
15 111 50
183 134 25
170 155 12
88 52 40
77 106 23
37 87 8
14 93 33
111 5 45
181 97 1
101 95 12
57 4 11
179 165 20
21 109 23
140 159 35
55 27 1
120 133 45
103 123 47
131 84 46
163 66 11
7 65 5
139 141 18
67 168 45
78 195 18
167 15 37
148 31 48
14 108 48
154 170 24
100 188 3
123 182 46
168 154 32
40 43 3
164 103 45
73 5 20
15 39 2
107 144 47
129 156 15
30 196 26
129 54 4
32 161 5
35 21 47
