142 3772
71 80 923
102 69 376
29 35 950
72 119 244
99 52 443
77 81 5
141 19 749
35 87 548
52 50 787
85 131 984
125 99 453
15 77 935
136 141 987
9 26 720
4 61 130
53 61 993
55 63 457
112 29 611
32 56 215
76 7 767
91 30 550
109 91 153
64 41 512
77 111 792
109 101 203
128 68 467
65 118 175
63 100 945
15 124 908
72 66 624
22 132 548
28 8 596
135 78 482
142 92 512
119 49 495
2 142 368
118 66 207
126 17 773
24 18 326
35 41 823
50 131 22
63 62 954
112 108 652
46 58 887
18 79 320
43 117 566
129 9 879
11 135 552
98 89 807
80 93 688
90 12 281
85 63 310
123 6 596
127 85 565
52 78 309
74 133 913
85 87 258
98 140 220
82 48 715
104 46 599
106 81 389
140 75 178
51 83 399
114 56 229
67 32 932
35 37 7
19 103 129
31 71 15
64 62 59
77 73 104
60 67 843
108 66 146
128 32 5
16 123 837
128 60 741
85 26 692
49 14 385
33 20 456
47 83 226
52 138 215
133 30 1000
68 110 13
120 73 746
74 18 409
46 82 174
48 61 63
135 29 803
34 89 231
103 5 434
59 68 404
70 138 518
7 39 512
69 105 805
94 76 220
87 61 355
109 37 437
93 142 778
73 59 105
40 15 18
1 13 821
91 82 443
51 41 724
84 125 848
44 74 683
49 70 294
25 97 634
140 134 1000
9 24 232
51 68 103
1 71 502
118 31 239
30 100 846
139 81 647
132 70 178
1 124 248
92 115 729
16 101 157
66 92 438
9 13 79
69 44 687
16 76 329
86 133 885
55 19 8
102 142 448
82 107 755
95 12 553
67 30 202
70 75 555
16 135 680
13 102 301
141 92 598
30 94 658
7 115 627
137 101 834
49 26 902
8 127 686
55 78 853
99 91 49
37 104 574
129 20 856
103 83 897
25 31 931
139 85 478
141 138 421
142 113 538
12 52 862
131 133 416
36 42 80
10 139 837
114 81 19
90 142 587
138 46 988
66 142 681
3 105 241
22 52 298
137 104 472
94 40 889
42 121 801
57 36 970
128 96 244
38 58 202
113 27 691
26 92 541
5 69 495
22 65 353
22 47 39
123 59 983
21 115 472
88 139 413
115 63 525
86 11 463
100 19 564
34 19 162
61 92 25
115 67 495
85 58 463
14 80 584
101 16 618
53 135 671
88 112 544
44 108 257
99 90 512
103 119 647
131 76 941
17 56 453
17 107 913
75 74 338
125 15 532
95 45 949
81 95 301
86 112 752
95 59 704
38 13 293
21 30 979
55 58 600
92 40 810
98 69 140
33 47 498
38 35 168
27 129 224
18 76 87
87 62 732
60 5 238
21 141 623
57 82 132
75 13 592
136 113 594
128 34 547
110 44 150
54 71 279
114 33 491
16 123 552
130 82 437
56 105 970
41 52 137
8 107 438
87 129 987
73 122 622
90 63 922
17 64 434
27 140 418
117 67 36
136 64 817
2 96 852
77 18 642
95 83 953
124 103 598
11 113 76
111 10 712
90 23 211
57 15 901
131 120 881
37 30 471
70 1 457
59 130 94
132 110 977
120 95 750
16 128 608
102 48 115
42 36 460
22 142 712
4 125 206
41 88 180
108 16 475
137 120 671
124 86 895
123 19 491
134 130 804
69 17 641
31 98 712
12 60 833
142 67 160
64 125 975
122 6 384
24 40 693
89 67 555
137 13 773
12 45 561
88 23 313
99 115 266
66 85 114
67 129 677
30 48 370
75 3 39
106 86 24
41 142 946
104 88 859
78 54 230
140 57 58
27 50 214
93 116 561
2 32 700
126 67 420
142 108 53
25 140 517
125 105 681
116 65 650
39 96 693
140 58 59
102 54 809
26 142 859
63 80 276
138 47 632
9 114 83
109 26 384
15 139 834
54 79 93
79 104 320
141 22 864
42 51 830
14 95 679
124 113 745
58 128 243
25 30 12
98 126 865
55 48 252
58 46 24
114 20 627
113 123 752
133 89 611
125 132 639
136 106 315
23 135 795
86 123 383
16 28 246
77 46 587
102 113 607
75 94 399
116 131 572
133 96 363
19 27 984
131 32 843
129 51 535
28 90 818
71 30 823
39 75 732
78 6 22
84 62 582
56 142 855
8 49 580
136 44 52
73 50 978
93 120 171
38 129 592
49 43 130
86 36 621
26 81 187
45 29 290
22 33 242
88 81 393
55 33 780
124 142 147
26 138 349
129 76 978
43 75 758
76 22 9
141 3 863
124 108 499
64 37 299
136 62 487
26 13 842
56 72 243
124 138 378
6 59 901
5 4 588
50 28 994
107 23 685
1 79 188
48 79 674
53 71 198
11 76 776
55 31 940
109 31 718
96 17 17
135 89 248
21 56 873
87 81 136
2 20 657
1 12 363
39 139 92
71 120 995
127 19 664
32 95 349
105 41 534
73 35 45
12 133 460
128 46 586
129 122 693
13 12 813
117 103 204
71 110 721
98 88 599
117 65 586
21 113 705
2 68 849
112 137 472
55 106 826
80 12 929
4 137 533
24 135 524
142 22 591
96 30 831
81 131 934
87 35 815
9 46 733
103 7 404
6 57 954
113 95 356
120 64 742
28 120 651
129 80 323
112 67 758
50 35 866
107 39 377
133 83 419
1 6 68
129 46 941
48 115 573
38 104 489
134 66 619
17 2 416
38 52 299
127 96 861
73 35 22
129 6 1
90 57 984
99 90 976
38 3 34
83 139 414
36 51 606
26 104 426
33 54 880
22 75 723
17 2 272
6 114 791
101 97 109
13 77 281
42 32 676
98 62 560
138 60 280
73 122 62
49 142 592
96 40 629
100 89 835
103 87 526
119 35 259
97 67 526
51 109 42
130 122 852
51 31 122
26 65 735
82 110 805
128 127 565
87 65 527
98 48 926
38 45 825
56 44 781
48 95 757
28 40 820
62 8 849
96 8 569
2 136 858
47 67 52
107 59 862
9 47 912
130 90 761
23 78 915
36 8 132
11 22 916
122 28 221
103 102 775
8 124 582
135 9 479
112 31 938
104 1 604
111 31 332
25 48 656
75 15 729
99 100 593
119 51 589
10 87 871
65 136 887
106 111 833
39 43 235
102 59 701
14 73 469
71 117 197
94 118 216
25 103 857
47 134 608
35 60 969
134 122 361
12 119 938
42 50 413
9 10 513
26 46 555
38 78 198
59 65 433
26 59 408
95 30 336
141 30 681
28 113 0
139 109 628
114 17 960
70 39 287
58 45 21
102 18 412
35 100 489
127 61 978
78 103 959
142 112 860
54 73 765
61 40 782
7 1 556
125 140 84
55 48 559
88 68 519
106 68 174
125 91 42
32 96 24
111 75 123
40 128 869
92 94 741
99 101 831
67 88 700
13 120 614
42 119 670
22 81 383
105 79 505
84 91 188
83 4 746
124 123 235
132 17 472
104 1 208
45 76 997
96 31 390
3 18 905
3 82 166
97 105 399
70 123 896
72 57 541
107 18 586
129 2 492
64 82 551
51 132 280
36 99 613
101 103 379
94 72 872
102 70 436
139 65 306
12 17 265
114 84 438
79 116 120
27 139 584
99 37 378
99 96 464
34 50 701
82 43 975
136 39 460
49 74 690
111 140 229
108 16 170
137 8 125
34 87 848
115 66 450
136 34 467
41 129 932
66 81 68
41 137 527
85 114 506
129 6 848
77 20 360
38 137 466
29 127 760
27 136 321
65 33 640
21 108 59
82 81 979
13 8 391
30 49 375
4 110 536
11 85 939
31 90 789
120 6 429
30 88 222
67 88 690
7 51 632
115 87 895
92 53 928
20 32 685
48 44 241
139 70 519
46 90 445
62 43 522
54 35 993
63 129 61
84 96 113
117 129 828
117 45 340
129 78 621
38 2 435
17 44 110
6 82 302
123 1 87
7 93 76
64 43 699
80 57 606
98 23 553
62 12 125
49 24 558
141 4 101
123 50 128
55 107 496
101 58 892
142 11 924
11 69 971
57 36 56
63 2 486
18 121 803
60 134 359
8 24 740
142 64 32
14 74 786
74 2 974
30 139 775
118 94 382
88 139 402
38 14 795
103 28 662
59 85 472
49 86 919
28 74 245
140 61 644
84 122 673
87 13 65
99 116 782
119 131 125
7 30 378
22 63 45
76 15 797
88 130 29
125 15 256
43 50 774
13 142 726
46 120 422
34 39 250
118 4 237
18 44 942
9 109 291
12 94 946
97 99 592
112 135 86
64 96 165
107 115 463
73 89 84
106 35 880
47 14 649
134 130 960
115 87 885
10 65 666
52 97 291
6 111 957
29 103 397
24 133 632
54 119 43
52 114 609
118 6 920
39 37 377
81 127 358
77 80 378
62 116 316
77 127 44
115 12 976
87 113 394
27 36 350
14 53 861
37 15 624
141 24 149
44 65 181
23 56 7
131 66 405
53 84 936
19 27 224
55 29 832
31 142 129
46 111 350
25 20 528
89 13 712
60 64 434
96 79 913
39 64 637
141 112 383
93 75 572
60 82 567
104 127 390
69 93 949
79 29 940
76 119 723
110 6 678
128 12 903
6 93 656
140 84 883
40 77 573
14 25 627
59 105 705
47 15 712
16 10 497
37 62 978
20 52 980
87 129 989
43 71 64
29 61 349
49 113 224
94 88 19
76 142 891
113 62 260
10 47 746
8 68 628
51 29 346
108 52 193
28 8 411
128 127 862
106 42 644
47 100 935
135 7 911
56 14 561
111 128 93
125 131 314
17 78 456
16 79 861
124 63 792
16 34 301
73 32 239
23 35 985
76 127 704
32 25 199
34 65 414
86 22 465
111 112 60
81 55 94
49 4 667
127 97 498
131 27 511
90 10 953
35 74 177
11 115 501
9 104 696
22 120 775
83 86 983
58 89 155
31 6 482
18 79 894
116 115 761
36 82 122
133 40 479
28 16 243
82 57 170
48 40 601
39 85 794
23 85 469
22 101 532
52 59 110
56 102 422
8 43 23
78 79 698
67 106 287
125 137 105
48 119 750
63 36 608
103 98 27
94 53 648
6 27 845
37 82 151
140 88 951
124 114 442
130 124 570
111 136 165
6 68 733
102 111 937
49 75 475
114 128 599
16 10 631
138 106 418
71 87 443
40 27 626
96 122 46
136 55 725
40 114 365
39 16 443
73 70 302
127 126 654
19 66 937
40 58 284
74 139 370
42 3 261
130 114 790
59 23 705
14 127 76
64 135 101
93 138 294
114 91 653
118 88 669
125 64 507
117 79 411
37 67 903
95 29 300
10 69 495
34 113 668
37 109 491
87 133 869
112 106 906
49 59 508
126 87 377
138 68 320
30 125 834
93 14 794
43 61 476
33 73 110
68 25 520
44 72 21
49 9 363
139 59 708
134 122 118
114 142 367
86 2 625
88 83 463
14 135 57
33 23 783
1 138 528
18 70 161
92 64 620
71 124 380
98 107 602
55 63 131
94 110 233
128 99 93
82 137 943
54 97 385
138 55 996
107 80 197
29 14 277
52 78 873
36 1 272
83 124 303
36 10 357
53 5 628
55 118 560
80 45 314
101 8 946
44 4 352
65 86 391
43 84 845
93 80 716
10 96 52
4 25 237
32 22 17
4 53 973
98 43 967
83 36 455
138 26 156
100 18 149
89 68 749
44 127 50
29 41 235
112 116 788
110 136 624
32 105 545
81 19 903
111 59 56
26 23 750
42 94 226
92 12 586
17 49 782
19 105 329
84 53 628
134 8 145
26 94 630
70 52 485
95 73 333
66 2 988
14 114 132
12 35 830
24 128 896
102 50 134
27 103 683
1 93 740
120 17 633
92 81 578
69 124 830
48 74 193
59 92 49
105 88 244
129 86 894
41 51 95
85 77 641
27 23 839
86 29 978
38 132 325
80 38 925
124 114 939
139 102 480
132 102 57
100 13 47
129 125 333
59 39 188
89 28 955
115 16 13
69 71 823
99 12 528
52 135 458
35 12 38
41 65 789
124 100 366
88 74 453
97 88 265
98 105 137
95 102 108
20 74 58
12 85 808
37 134 551
96 69 308
103 63 50
86 125 133
89 81 966
125 142 658
102 129 255
49 119 346
15 18 140
124 112 462
89 52 759
92 114 961
95 16 678
106 38 981
36 138 87
20 80 519
14 94 432
125 22 369
74 49 686
21 97 861
125 82 908
50 140 144
96 111 920
51 108 308
87 83 956
105 98 530
40 127 364
47 41 289
31 90 667
37 92 791
118 80 529
44 14 428
71 57 28
129 102 1000
30 79 546
81 141 590
141 135 198
89 53 961
85 49 677
50 103 347
34 49 75
19 34 524
21 13 494
90 132 993
117 82 402
20 54 587
42 102 76
95 6 907
16 82 577
3 76 405
105 93 47
92 49 579
81 48 892
112 95 696
115 124 318
34 130 822
126 51 111
38 78 79
129 24 6
112 64 745
124 47 494
48 47 574
53 103 199
31 41 788
41 89 871
73 42 17
114 39 563
33 109 278
49 79 816
109 123 770
141 111 635
97 98 794
47 4 500
9 72 719
63 1 176
113 95 204
138 95 258
115 10 566
125 117 735
66 62 969
93 55 747
7 13 2
108 36 214
73 70 380
68 124 972
87 111 249
13 130 774
48 60 634
63 98 373
109 14 984
69 135 52
64 3 517
109 84 262
53 85 982
52 124 825
38 122 885
111 57 714
4 7 657
5 74 634
27 121 331
105 95 780
116 107 853
81 37 523
106 103 664
38 2 676
84 18 471
81 96 429
123 9 777
137 68 20
118 68 544
93 136 340
136 33 941
9 75 212
66 9 153
67 49 603
64 91 867
127 41 76
43 31 531
64 10 799
18 70 468
36 37 2
42 125 278
97 85 693
98 117 199
35 113 703
125 46 544
24 27 793
43 117 570
113 134 1
117 62 562
49 20 721
136 69 570
70 18 673
72 23 787
90 92 394
109 11 928
48 26 590
132 68 353
12 81 144
120 42 642
53 28 15
19 89 458
128 132 469
112 142 919
126 59 226
34 118 550
23 49 821
129 71 607
54 122 497
111 134 537
15 78 400
92 107 371
29 82 839
125 51 865
131 140 60
101 43 349
53 119 812
69 1 42
131 116 526
34 110 322
37 141 920
89 18 862
37 131 89
117 108 771
109 98 644
109 7 297
25 44 511
90 6 856
135 73 734
74 26 682
54 35 321
85 129 910
46 68 917
79 22 33
128 80 435
44 10 752
7 128 673
140 110 116
140 21 453
67 116 912
77 110 3
4 63 849
10 107 796
129 36 971
113 86 387
128 77 137
96 132 815
103 98 867
110 82 299
51 46 434
66 92 177
59 57 254
59 14 558
125 80 905
114 79 989
55 86 411
42 48 579
46 126 756
90 121 820
125 88 271
67 79 849
123 96 856
66 73 20
2 109 270
78 62 932
122 124 27
47 113 122
42 62 742
29 86 333
94 62 675
18 78 434
96 48 528
135 1 722
55 93 306
114 106 862
110 89 459
111 6 77
11 17 230
112 47 492
96 6 711
131 56 344
75 40 969
50 19 979
20 75 73
140 139 565
1 115 404
117 113 81
22 35 586
88 58 415
31 30 57
58 120 635
52 98 137
5 70 194
108 115 225
94 10 749
93 7 570
122 2 271
47 38 478
3 137 192
16 84 723
79 121 24
66 34 972
117 6 485
119 26 375
15 78 475
20 23 821
45 38 651
99 64 486
27 57 519
59 102 912
60 110 920
121 7 354
123 112 319
54 73 832
17 99 298
141 14 22
119 54 967
3 76 303
65 76 800
119 23 342
138 119 14
115 35 58
135 79 245
24 129 785
122 102 860
96 122 346
17 5 784
80 14 227
139 94 315
104 85 948
8 109 883
16 99 716
10 115 497
137 138 180
119 49 335
67 101 449
131 95 406
122 129 95
17 26 25
66 3 94
68 121 227
58 76 583
49 78 4
29 6 825
133 97 99
12 29 571
70 115 176
14 139 880
57 133 776
51 36 351
98 105 820
3 49 33
136 94 319
110 111 64
39 61 871
13 43 968
114 63 603
29 49 642
49 131 280
21 23 836
142 138 296
75 14 942
75 8 782
73 138 490
47 127 482
75 78 60
138 90 234
128 68 814
104 1 818
120 104 574
37 123 931
61 69 637
135 109 371
22 110 727
26 101 812
134 23 188
135 122 835
34 96 977
12 125 781
10 18 662
8 12 819
122 75 860
134 75 872
93 128 827
114 13 85
17 23 643
107 74 804
80 68 597
113 3 153
114 64 459
49 33 323
65 32 311
109 81 576
30 136 222
62 113 684
60 77 180
58 12 22
28 22 962
5 66 47
84 23 641
55 106 333
125 91 220
55 98 100
112 105 292
130 39 83
120 53 320
118 93 363
115 133 296
73 5 697
103 82 579
87 9 41
99 50 289
55 131 542
19 107 410
114 119 367
101 121 490
94 98 163
72 31 581
15 23 133
31 137 801
54 17 940
38 53 445
16 127 629
2 65 328
72 60 989
69 43 122
87 64 735
94 108 69
85 90 880
58 13 260
42 99 316
87 36 673
5 75 338
139 45 246
33 45 158
37 48 397
61 51 574
138 133 824
2 73 942
93 82 809
125 30 861
59 67 935
76 18 524
78 131 723
47 52 478
8 25 398
129 40 674
23 64 775
50 4 628
81 25 64
19 126 436
96 100 452
97 110 934
34 51 816
128 92 343
128 44 532
49 68 680
139 132 106
100 105 551
119 17 62
119 79 940
16 5 351
70 5 48
38 76 405
100 19 368
55 85 264
28 103 761
50 85 63
3 26 956
137 77 523
120 127 403
33 82 462
18 115 171
23 71 755
62 52 893
88 84 366
108 55 545
23 122 757
77 133 191
52 31 943
101 141 44
49 61 942
111 18 803
121 123 752
3 124 215
119 28 750
63 42 760
36 74 78
5 77 540
133 103 383
42 18 935
58 16 247
25 97 284
29 59 924
21 79 331
14 21 603
29 82 4
40 22 912
61 68 904
42 136 518
65 48 546
14 70 724
20 116 453
119 90 172
132 96 869
131 29 297
62 104 566
73 112 31
39 5 654
34 25 282
12 50 839
105 100 737
140 26 69
32 78 530
140 84 276
10 40 15
107 141 946
17 42 745
47 51 467
86 122 233
81 23 646
93 121 611
69 2 605
80 87 662
8 103 537
61 91 520
109 63 876
9 64 341
70 105 233
133 54 733
97 125 28
131 125 126
81 50 111
104 34 301
50 60 662
110 124 364
100 108 431
29 117 762
15 102 622
8 49 44
121 14 449
141 22 799
62 90 645
19 67 605
19 91 145
125 57 989
61 36 705
31 41 800
9 87 100
53 77 73
28 99 452
43 117 219
120 121 728
19 139 72
107 97 471
92 19 424
95 27 425
87 8 807
63 106 384
140 31 506
21 16 260
97 32 186
117 62 31
111 61 81
114 142 444
141 60 538
119 12 796
76 4 736
126 31 940
1 39 334
59 127 767
85 21 195
125 54 956
138 38 1
133 80 353
115 86 195
106 8 955
105 141 638
21 76 130
104 86 474
45 14 915
36 88 906
96 52 77
47 26 127
57 130 556
6 69 235
57 131 484
5 4 137
73 10 612
35 42 907
101 70 733
66 19 875
11 30 618
131 35 65
62 101 631
25 122 187
28 107 613
128 94 765
36 142 733
30 12 373
82 99 126
131 107 435
